SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
5725,"8919","1","Bionicle","Barraki","2007","Mantax",,58,7.99,9.99,,,"https://images.brickset.com/sets/images/8919-1.jpg",1899,486
5726,"8920","1","Bionicle","Barraki","2007","Ehlek",,54,7.99,9.99,,,"https://images.brickset.com/sets/images/8920-1.jpg",2239,476
5727,"8921","1","Bionicle","Barraki","2007","Pridak",,47,7.99,9.99,,,"https://images.brickset.com/sets/images/8921-1.jpg",2022,420
5976,"8922","1","Bionicle","Warriors","2007","Gadunka",,176,14.99,19.99,,,"https://images.brickset.com/sets/images/8922-1.jpg",1182,648
5975,"8923","1","Bionicle","Warriors","2007","Hydraxon",,165,14.99,19.99,,,"https://images.brickset.com/sets/images/8923-1.jpg",1205,680
5977,"8924","1","Bionicle","Warriors","2007","Maxilos and Spinax",,256,24.99,29.99,,,"https://images.brickset.com/sets/images/8924-1.jpg",1321,725
6089,"8925","1","Bionicle","Playsets","2007","Barraki Deepsea Patrol ",4,228,19.99,29.99,,,"https://images.brickset.com/sets/images/8925-1.jpg",479,424
6090,"8926","1","Bionicle","Playsets","2007","Toa Undersea Attack ",6,401,29.99,49.99,,,"https://images.brickset.com/sets/images/8926-1.jpg",401,442
6091,"8927","1","Bionicle","Playsets","2007","Toa Terrain Crawler ",10,674,39.99,69.99,,,"https://images.brickset.com/sets/images/8927-1.jpg",465,511
5728,"8929","1","Bionicle","Matoran","2007","Defilak",,37,3.99,4.99,,,"https://images.brickset.com/sets/images/8929-1.jpg",1496,427
5729,"8930","1","Bionicle","Matoran","2007","Dekar",,37,3.99,4.99,,,"https://images.brickset.com/sets/images/8930-1.jpg",1764,436
5730,"8931","1","Bionicle","Matoran","2007","Thulox",,39,3.99,5,,,"https://images.brickset.com/sets/images/8931-1.jpg",1369,434
5731,"8932","1","Bionicle","Matoran","2007","Morak",,40,3.99,4.99,,,"https://images.brickset.com/sets/images/8932-1.jpg",1438,413
5750,"8934","1","Bionicle","Accessories","2007","Squid Ammo",,7,1.99,1.99,,,"https://images.brickset.com/sets/images/8934-1.jpg",780,300
5764,"8935","1","Bionicle","Warriors","2007","Nocturn",,116,14.99,14.99,,,"https://images.brickset.com/sets/images/8935-1.jpg",1130,691
6127,"8939","1","Bionicle","Warriors","2007","Lesovikk",,149,14.99,19.99,,,"https://images.brickset.com/sets/images/8939-1.jpg",720,791
5980,"8940","1","Bionicle","Warriors","2007","Karzahni",,373,24.99,39.99,,,"https://images.brickset.com/sets/images/8940-1.jpg",574,759
6156,"9001","1","Education","","2007","Medium Storage Bin",,2,,96.5,,,8,28
5856,"9027","1","Education","","2007","Duplo Bulk Set",,144,,,,,"https://images.brickset.com/sets/images/9027-1.jpg",20,23
5846,"9213","1","Education","Duplo","2007","Dinosaurs Set",,95,,,,,"https://images.brickset.com/sets/images/9213-1.jpg",32,69
5847,"9214","1","Education","Duplo","2007","Wild Animals Set",,121,,,,,"https://images.brickset.com/sets/images/9214-1.jpg",20,60
5848,"9222","1","Education","Duplo","2007","World People Set",16,16,39.99,39.99,47.99,44.99,"https://images.brickset.com/sets/images/9222-1.jpg",56,56
5849,"9225","1","Education","Duplo","2007","Playhouse Set",5,120,,,,,"https://images.brickset.com/sets/images/9225-1.jpg",21,51
5850,"9226","1","Education","Duplo","2007","Hospital Set",6,97,,,,,"https://images.brickset.com/sets/images/9226-1.jpg",15,63
5851,"9227","1","Education","Duplo","2007","Farm Set",4,106,,,,,"https://images.brickset.com/sets/images/9227-1.jpg",18,35
5852,"9228","1","Education","Duplo","2007","Farm Animals Set",1,51,,,,,"https://images.brickset.com/sets/images/9228-1.jpg",13,36
5853,"9229","1","Education","Duplo","2007","Police Station Set",6,82,,,,,"https://images.brickset.com/sets/images/9229-1.jpg",15,36
5857,"9241","1","Education","","2007","Wheels Set",,360,,39.99,49.99,,"https://images.brickset.com/sets/images/9241-1.jpg",60,94
6456,"9310","1","Education","","2007","Dinosaurs Set",,,,,,,5,26
5854,"9322","1","Education","","2007","Town Developers Set",12,1860,,,,,"https://images.brickset.com/sets/images/9322-1.jpg",28,277
5855,"9324","1","Education","","2007","Micro Building Set",,1641,,,,,"https://images.brickset.com/sets/images/9324-1.jpg",18,192
5858,"9632","1","Education","","2007","Science and Technology Base Set",2,352,,,,,"https://images.brickset.com/sets/images/9632-1.jpg",41,106
22479,"9764","1","Miscellaneous","FIRST LEGO League","2007","FIRST LEGO League Challenge 2007 - Power Puzzle",1,,,,,,16,37
5859,"9797","1","Education","","2007","Mindstorms Education Base Set",,431,,250,,,"https://images.brickset.com/sets/images/9797-1.jpg",276,135
6111,"10178","1","Star Wars","Episode V","2007","Motorised Walking AT-AT",4,1137,89.99,129.99,159.99,,"https://images.brickset.com/sets/images/10178-1.jpg",4453,5038
5860,"10179","1","Star Wars","Ultimate Collector Series","2007","Ultimate Collector's Millennium Falcon",5,5197,342.49,499.99,,,"https://images.brickset.com/sets/images/10179-1.jpg",3623,9330
6032,"10181","1","Advanced Models","Buildings","2007","Eiffel Tower ",,3428,146.79,199.99,,,"https://images.brickset.com/sets/images/10181-1.jpg",1724,3947
5868,"10182","1","Advanced Models","Modular Buildings","2007","Cafe Corner",3,2056,88.09,139.99,,,"https://images.brickset.com/sets/images/10182-1.jpg",5392,9620
5864,"10183","1","Factory","Trains","2007","Hobby Trains",,1080,,100,,,"https://images.brickset.com/sets/images/10183-1.jpg",1244,1321
5978,"10190","1","Advanced Models","Modular Buildings","2007","Market Street",3,1248,59.99,89.99,,,"https://images.brickset.com/sets/images/10190-1.jpg",3300,5532
6152,"60030","1","Gear","Furniture","2007","Rolling Storage Box - Red/Yellow",,,,119.99,,,"https://images.brickset.com/sets/images/60030-1.jpg",13,69
6153,"60031","2","Gear","Storage","2007","Rolling Storage Box - Blue/Green",,,,119.99,,,"https://images.brickset.com/sets/images/60031-2.jpg",11,72
6119,"60040","1","Gear","Furniture","2007","Building Table",,,139.99,199.99,,,"https://images.brickset.com/sets/images/60040-1.jpg",13,105
6180,"60230","1","Gear","Stationery","2007","Bionicle Cartridge Pen",,,5.99,,,,"https://images.brickset.com/sets/images/60230-1.jpg",9,55
27293,"66149","1","Creator","","2007","Bonus Pack",,542,,,,,"https://images.brickset.com/sets/images/66149-1.jpg",3,6
6035,"66175","1","City","Product Collection","2007","City Essential Vehicles Collection",,526,,49.99,,,"https://images.brickset.com/sets/images/66175-1.jpg",63,319
6468,"66177","1","City","Product Collection","2007","City Rescue Pack",,467,,,,,"https://images.brickset.com/sets/images/66177-1.jpg",47,247
10801,"66187","1","Bionicle","Product Collection","2007","Bonus/Value Pack",,192,,,,,12,70
6462,"66188","1","Make and Create","Product Collection","2007","Bonus/Value Pack",,923,,,,,8,39
6464,"66189","1","Duplo","Product Collection","2007","Creative Building",,147,,,,,"https://images.brickset.com/sets/images/66189-1.jpg",7,17
6313,"66193","1","City","Product Collection","2007","City Medical Super Pack",,815,,,,,"https://images.brickset.com/sets/images/66193-1.jpg",64,363
6314,"66194","1","City","Product Collection","2007","City Super Pack",,1097,,,,,"https://images.brickset.com/sets/images/66194-1.jpg",89,416
6315,"66195","1","City","Product Collection","2007","City Super Pack",,496,,,,,"https://images.brickset.com/sets/images/66195-1.jpg",49,308
11275,"66198","1","Creator","Product Collection","2007","Bonus/Value Pack",,286,,,,,4,35
13360,"66201","1","Exo-Force","Product Collection","2007","Bonus/Value Pack",,509,,,,,4,44
13362,"66202","1","Exo-Force","Product Collection","2007","Bonus/Value Pack",,359,,,,,4,43
6186,"66208","1","Creator","Product Collection","2007","Mr. Magorium's Wonder Emporium",,323,,19.99,,,"https://images.brickset.com/sets/images/66208-1.jpg",161,216
6675,"66217","1","Duplo","Product Collection","2007","Bonus/Value Pack",,120,,,,,5,19
13309,"66231","1","Duplo","Product Collection","2007","Bonus/Value Pack",,42,,,,,5,10
13310,"66232","1","Duplo","Product Collection","2007","Bonus/Value Pack",,143,,,,,3,9
14069,"66234","1","Creator","Product Collection","2007","Bonus/Value Pack",,566,,,,,3,33
10805,"66235","1","Bionicle","Product Collection","2007","Bonus/Value Pack",,192,,,,,4,37
6312,"66239","1","City","Product Collection","2007","City Trains Super Set",,1267,,,,,"https://images.brickset.com/sets/images/66239-1.jpg",52,403
11712,"66265","1","City","Product Collection","2007","Bonus/Value Pack",,177,,,,,11,96
13318,"66332","1","Duplo","Product Collection","2007","Bonus/Value Pack",,40,,,,,4,9
6150,"850152","1","Gear","Key Chains/Brick","2007","Blue Brick Key Chain",,,3.99,4.99,,4.99,"https://images.brickset.com/sets/images/850152-1.jpg",232,76
6151,"850154","1","Gear","Key Chains/Brick","2007","Red Brick Key Chain",,,3.99,4.99,5.99,4.99,"https://images.brickset.com/sets/images/850154-1.jpg",357,74
6077,"850355","1","Gear","Key Chains/Star Wars","2007","Stormtrooper",,,2.99,4.99,5.49,3.99,"https://images.brickset.com/sets/images/850355-1.jpg",613,163
24527,"850355","2","Gear","Key Chains/Star Wars","2007","Stormtrooper",,,,,,,10,26
6719,"851197","1","Gear","Stationery","2007","Classic Calculator",,,3.89,,,,"https://images.brickset.com/sets/images/851197-1.jpg",32,55
5955,"851462","1","Gear","Key Chains/Star Wars","2007","Anakin",,,2.99,3.99,,,"https://images.brickset.com/sets/images/851462-1.jpg",168,167
6129,"851463","1","Gear","Key Chains/Star Wars","2007","Clone Trooper",,,2.95,3.99,,,"https://images.brickset.com/sets/images/851463-1.jpg",190,172
5956,"851464","1","Gear","Key Chains/Star Wars","2007","Chewbacca",,,2.99,4.99,5.49,3.99,"https://images.brickset.com/sets/images/851464-1.jpg",493,160
5898,"851501","1","Gear","Housewares","2007","Egg Timer",,,4.89,7.99,,,"https://images.brickset.com/sets/images/851501-1.jpg",170,189
6708,"851502","1","Gear","Housewares","2007","Ice Brick Tray - Yellow",,,3.89,7.99,,,"https://images.brickset.com/sets/images/851502-1.jpg",320,174
6036,"851524","1","Gear","Housewares","2007","Egg Cup Set",,,4.89,,,,"https://images.brickset.com/sets/images/851524-1.jpg",104,168
6740,"851537","1","Gear","Key Chains/City","2007","Firefighter Keychain",,,2.95,,,,"https://images.brickset.com/sets/images/851537-1.jpg",108,85
6135,"851591","1","Gear","Role-play toys","2007","Piraka Ball Shooter",,,,19.99,,,"https://images.brickset.com/sets/images/851591-1.jpg",23,68
5899,"851617","1","Gear","Housewares","2007","LEGOville Zoo Dinner Set",,,8.99,14.99,,,"https://images.brickset.com/sets/images/851617-1.jpg",18,23
6545,"851624","1","Gear","Clothing","2007","City Police Cap",,,7.49,,,,"https://images.brickset.com/sets/images/851624-1.jpg",18,64
5940,"851625","1","Gear","Role-play toys","2007","Toy Police Badge",,,4.99,,,,"https://images.brickset.com/sets/images/851625-1.jpg",12,68
5947,"851627","1","Gear","Key Chains/Miscellaneous","2007","Key Chain Name Kit",,,2.99,4.99,,,"https://images.brickset.com/sets/images/851627-1.jpg",183,154
5932,"851641","1","Gear","Trading/Playing cards","2007","City Memory Game",,,6.49,7.99,,,"https://images.brickset.com/sets/images/851641-1.jpg",40,72
6149,"851648","1","Gear","Stationery","2007","Magnetic Notepad",,,,4.99,,,"https://images.brickset.com/sets/images/851648-1.jpg",26,65
6709,"851652","1","Gear","Housewares","2007","Corkscrew & Bottle Opener",,,6.99,,,,"https://images.brickset.com/sets/images/851652-1.jpg",79,99
6722,"851680","1","Gear","Seasonal","2007","Santa Gift Wrap and Tags",,,1.95,,,,"https://images.brickset.com/sets/images/851680-1.jpg",65,35
6743,"851686","1","Gear","Key Chains/Batman","2007","Batman Keyring",,,2.99,,,,"https://images.brickset.com/sets/images/851686-1.jpg",240,152
5832,"851687","1","Gear","Key Chains/Batman","2007","Robin Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/851687-1.jpg",177,134
5831,"851689","1","Gear","Magnets/Batman","2007","Catwoman Minifigure Magnet Set",,,7.49,12.99,,,"https://images.brickset.com/sets/images/851689-1.jpg",150,121
6037,"851757","1","Gear","Role-play toys","2007","Fire Extinguisher",,,4.99,,,,"https://images.brickset.com/sets/images/851757-1.jpg",15,47
6742,"851814","1","Gear","Key Chains/Batman","2007","The Joker Keyring",,,2.99,,,,"https://images.brickset.com/sets/images/851814-1.jpg",161,140
6741,"851815","1","Gear","Key Chains/Batman","2007","Catwoman Keyring",,,2.99,,,,"https://images.brickset.com/sets/images/851815-1.jpg",159,124
6136,"851821","1","Gear","Role-play toys","2007","Exo-Force Blaster",,,,14.99,,,"https://images.brickset.com/sets/images/851821-1.jpg",8,41
6132,"851831","1","Gear","Role-play toys","2007","Viking Helmet",,,,,,,"https://images.brickset.com/sets/images/851831-1.jpg",12,32
6137,"851836","1","Gear","Magnets/Exo-Force","2007","Exo-Force Magnet Set",,,,12.99,,,"https://images.brickset.com/sets/images/851836-1.jpg",58,56
5888,"851838","1","Gear","Key Chains/SpongeBob SquarePants","2007","SpongeBob Key Chain",,,2.99,4.99,,,"https://images.brickset.com/sets/images/851838-1.jpg",214,98
5889,"851839","1","Gear","Key Chains/SpongeBob SquarePants","2007","Patrick Key Chain",,,2.99,4.99,,,"https://images.brickset.com/sets/images/851839-1.jpg",127,90
6723,"851841","1","Gear","Seasonal","2007","Gift Wrap Santa Mini-Figure & Tree",,,1.95,,,,"https://images.brickset.com/sets/images/851841-1.jpg",23,33
6710,"851846","1","Gear","Housewares","2007","Coaster Set",,,7.35,,,,"https://images.brickset.com/sets/images/851846-1.jpg",99,121
6721,"851847","1","Gear","Board Games","2007","Ludo with Mini-Figures",,,24.99,,,,"https://images.brickset.com/sets/images/851847-1.jpg",57,98
6720,"851848","1","Gear","Board Games","2007","Tic Tac Toe",,,9.79,,,,"https://images.brickset.com/sets/images/851848-1.jpg",127,108
5890,"851853","1","Gear","Key Chains/SpongeBob SquarePants","2007","Mr. Krabs Key Chain",,,2.95,3.99,,,"https://images.brickset.com/sets/images/851853-1.jpg",107,86
5894,"851854","1","Gear","Magnets/SpongeBob SquarePants","2007","SpongeBob Minifigure Magnet Set",,,7.49,12.99,,,"https://images.brickset.com/sets/images/851854-1.jpg",116,70
6712,"851855","1","Gear","Stationery","2007","Classic LEGO Gift Wrap",,,,,,,"https://images.brickset.com/sets/images/851855-1.jpg",13,37
6139,"851868","1","Gear","Role-play toys","2007","Princess Crown",,,,7.99,,,"https://images.brickset.com/sets/images/851868-1.jpg",6,19
5930,"851873","1","Gear","Role-play toys","2007","Picnic Tea Set",,,,,,,"https://images.brickset.com/sets/images/851873-1.jpg",4,17
5910,"851875","1","Gear","Role-play toys","2007","Sword Takadox",,,3.99,9.99,,,"https://images.brickset.com/sets/images/851875-1.jpg",12,70
6134,"851876","1","Gear","Role-play toys","2007","Takadox Mask",,,,9.99,,,"https://images.brickset.com/sets/images/851876-1.jpg",5,51
5929,"851877","1","Gear","Role-play toys","2007","Barraki Pump Action Water Gun",,,12.99,24.99,,,"https://images.brickset.com/sets/images/851877-1.jpg",19,62
5909,"851878","1","Gear","Role-play toys","2007","Splashy Barraki Squid",,,3.99,7.99,,,"https://images.brickset.com/sets/images/851878-1.jpg",20,61
5908,"851893","1","Gear","Role-play toys","2007","Exo-Force Rocket Launcher",,,9.99,16.99,,,"https://images.brickset.com/sets/images/851893-1.jpg",12,36
5959,"851894","1","Gear","Role-play toys","2007","King's Sword",,,4.89,9.99,,,"https://images.brickset.com/sets/images/851894-1.jpg",36,49
5927,"851895","1","Gear","Role-play toys","2007","King's Cape with Fur",,,8.99,14.99,,,"https://images.brickset.com/sets/images/851895-1.jpg",11,37
5928,"851896","1","Gear","Role-play toys","2007","King's Crown",,,6.85,12.99,,,"https://images.brickset.com/sets/images/851896-1.jpg",15,42
5911,"851897","1","Gear","Housewares","2007","Fire Department Drinking Bottle",,,5.99,,,,"https://images.brickset.com/sets/images/851897-1.jpg",6,48
5912,"851898","1","Gear","Role-play toys","2007","Fire Axe",,,3.99,,,,"https://images.brickset.com/sets/images/851898-1.jpg",14,48
5913,"851899","1","Gear","Role-play toys","2007","City Police Flashlight",,,4.89,9.99,,,"https://images.brickset.com/sets/images/851899-1.jpg",12,54
5914,"851901","1","Gear","Role-play toys","2007","City Police Megaphone",,,6.85,11.99,,,"https://images.brickset.com/sets/images/851901-1.jpg",14,63
5904,"851902","1","Gear","Role-play toys","2007","City Police Investigator Set",,,7.79,14.99,,,"https://images.brickset.com/sets/images/851902-1.jpg",11,70
5905,"851903","1","Gear","Bags","2007","LEGO Brick Backpack Blue",,,13.69,19.99,,13.99,"https://images.brickset.com/sets/images/851903-1.jpg",95,141
5922,"851904","1","Gear","Bags","2007","Brick Wallet Blue",,,4.99,6.99,,,"https://images.brickset.com/sets/images/851904-1.jpg",23,81
5923,"851905","1","Gear","Bags","2007","LEGO Brick Sports Bag Blue",,,14.65,24.99,,,"https://images.brickset.com/sets/images/851905-1.jpg",43,150
6038,"851906","1","Gear","Stationery","2007","Activity Planner",,,7.99,,,,"https://images.brickset.com/sets/images/851906-1.jpg",18,67
5925,"851908","1","Gear","Housewares","2007","Key Rack",,,12.69,19.99,,,"https://images.brickset.com/sets/images/851908-1.jpg",114,140
5957,"851910","1","Gear","Stationery","2007","Classic Stripes Pink Stationery Set",,,3.89,7.99,,,"https://images.brickset.com/sets/images/851910-1.jpg",15,23
5958,"851911","1","Gear","Stationery","2007","Classic Stripes Blue Stationery Set",,,3.89,7.99,,,"https://images.brickset.com/sets/images/851911-1.jpg",28,36
6138,"851915","1","Gear","Housewares","2007","LEGO Brick Cake / Jelly Mould",,,7.85,14.99,,,"https://images.brickset.com/sets/images/851915-1.jpg",163,199
6085,"851917","1","Gear","Storage","2007","Storage Tray Unit",,,34.99,49.99,,,"https://images.brickset.com/sets/images/851917-1.jpg",109,236
5924,"851918","1","Gear","Bags","2007","LEGO Brick Lunch Bag Blue",,,9.99,17.99,,,"https://images.brickset.com/sets/images/851918-1.jpg",32,112
5960,"851931","1","Gear","Role-play toys","2007","Pirate Cleaver",,,3.99,,,,"https://images.brickset.com/sets/images/851931-1.jpg",14,44
5961,"851933","1","Gear","Role-play toys","2007","Pirate Sword",,,3.99,9.99,,,"https://images.brickset.com/sets/images/851933-1.jpg",23,45
5962,"851935","1","Gear","Role-play toys","2007","Splash Cannon Balls",,,3.99,,,,"https://images.brickset.com/sets/images/851935-1.jpg",10,49
5926,"851936","1","Gear","Miscellaneous","2007","Treasure Chest Coin Bank",,,5.99,,,,"https://images.brickset.com/sets/images/851936-1.jpg",9,70
5948,"851937","1","Gear","Key Chains/Star Wars","2007","Astromech Droid",,,2.95,3.99,,,"https://images.brickset.com/sets/images/851937-1.jpg",252,182
5915,"851938","1","Gear","Key Chains/Star Wars","2007","Princess Leia",,,2.99,3.99,,,"https://images.brickset.com/sets/images/851938-1.jpg",289,169
5895,"851939","1","Gear","Magnets/Star Wars","2007","Star Wars Magnet Set",,,7.49,12.99,,,"https://images.brickset.com/sets/images/851939-1.jpg",383,156
6133,"851941","1","Gear","Role-play toys","2007","Viking Cape",,,,,,,"https://images.brickset.com/sets/images/851941-1.jpg",5,33
5931,"851942","1","Gear","Role-play toys","2007","Viking Armour",,,14.99,,,,"https://images.brickset.com/sets/images/851942-1.jpg",6,39
6068,"851949","1","Gear","Role-play toys","2007","King's Shield",,,5.99,9.99,14.99,,"https://images.brickset.com/sets/images/851949-1.jpg",27,43
6039,"851950","1","Gear","Bags","2007","LEGO Brick Backpack Pink",,,13.69,19.99,,,"https://images.brickset.com/sets/images/851950-1.jpg",40,42
5963,"851951","1","Gear","Housewares","2007","Classic Stripes Plastic Tumblers",,,9.99,17,,,"https://images.brickset.com/sets/images/851951-1.jpg",58,54
6063,"851954","1","Gear","Stationery","2007","Aqua Raiders Stationery Set",,,3.99,6.99,,,"https://images.brickset.com/sets/images/851954-1.jpg",10,36
6064,"851955","1","Gear","Role-play toys","2007","Aqua Raiders Water Blaster",,,6.99,16.99,,,"https://images.brickset.com/sets/images/851955-1.jpg",13,49
6075,"851958","1","Gear","Stationery","2007","Secret Diary Plush",,,6.85,,,,"https://images.brickset.com/sets/images/851958-1.jpg",3,18
6040,"851960","1","Gear","Stationery","2007","Duplo Zoo Sticker Sheet",,,1.99,,,,"https://images.brickset.com/sets/images/851960-1.jpg",4,15
6074,"851970","1","Gear","Stationery","2007","Belville Stationery Set",,,3.99,,,,"https://images.brickset.com/sets/images/851970-1.jpg",5,15
6041,"851973","1","Gear","Housewares","2007","Belville Ice Cube Tray",,,3.89,7.99,,,"https://images.brickset.com/sets/images/851973-1.jpg",41,28
6065,"851974","1","Gear","Stationery","2007","Bionicle Stationery Set",,,3.89,7.99,,,"https://images.brickset.com/sets/images/851974-1.jpg",12,48
6066,"851975","1","Gear","Role-play toys","2007","Toa Mahri Dart Shooter",,,3.89,24.99,,,"https://images.brickset.com/sets/images/851975-1.jpg",28,82
6042,"851976","1","Gear","Stationery","2007","Lenticular Bionicle Notebook",,,,7.99,,,"https://images.brickset.com/sets/images/851976-1.jpg",14,53
6043,"851988","1","Gear","Miscellaneous","2007","Duplo Zoo Height Chart",,,5.85,9.99,,,"https://images.brickset.com/sets/images/851988-1.jpg",6,15
6076,"851994","1","Gear","Stationery","2007","Manga Tutorial Set",,,3.89,,,,"https://images.brickset.com/sets/images/851994-1.jpg",7,31
6044,"851999","1","Gear","Key Chains/Harry Potter","2007","Hagrid Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/851999-1.jpg",135,104
6045,"852000","1","Gear","Key Chains/Harry Potter","2007","Hermione Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/852000-1.jpg",111,93
6071,"852001","1","Gear","Board Games","2007","Castle Chess Set",24,,29.99,49.99,,,"https://images.brickset.com/sets/images/852001-1.jpg",607,486
6046,"852003","1","Gear","Role-play toys","2007","Castle Skeleton Sword",,,4.89,9.99,,,"https://images.brickset.com/sets/images/852003-1.jpg",21,52
6047,"852004","1","Gear","Role-play toys","2007","Castle Skeleton Shield",,,5.99,9.99,,,"https://images.brickset.com/sets/images/852004-1.jpg",14,49
6070,"852005","1","Gear","Role-play toys","2007","Knight Hero Helmet",,,4.89,,,,"https://images.brickset.com/sets/images/852005-1.jpg",18,45
6048,"852007","1","Gear","Role-play toys","2007","Knight's Shield",,,5.99,9.99,,,"https://images.brickset.com/sets/images/852007-1.jpg",23,49
6069,"852008","1","Gear","Role-play toys","2007","Knight Hero Armour",,,14.65,,,,"https://images.brickset.com/sets/images/852008-1.jpg",17,47
6049,"852009","1","Gear","Magnets/Castle","2007","Castle Minifigure Magnet Set",,,5.99,12.99,,,"https://images.brickset.com/sets/images/852009-1.jpg",79,82
6073,"852011","1","Gear","Stationery","2007","LEGO City Stationery Set",,,4.89,9.99,,,"https://images.brickset.com/sets/images/852011-1.jpg",12,43
6050,"852012","1","Gear","Magnets/City","2007","City Minifigure Magnet Set",,,5.99,12.99,,,"https://images.brickset.com/sets/images/852012-1.jpg",54,79
6072,"852015","1","Gear","Clothing","2007","Construction Worker Vest",,,6.99,,,,"https://images.brickset.com/sets/images/852015-1.jpg",10,45
6154,"852017","1","Gear","Stationery","2007","Foldable Ruler",,,1.99,3.99,,,"https://images.brickset.com/sets/images/852017-1.jpg",19,63
5965,"852018","1","Gear","Housewares","2007","Classic Stripes Towel",,,7.79,14.99,,,"https://images.brickset.com/sets/images/852018-1.jpg",29,39
6114,"852019","1","Gear","Role-play toys","2007","Space Hero Air Blaster",,,9.99,19.99,,,"https://images.brickset.com/sets/images/852019-1.jpg",21,65
6370,"852020","1","Gear","Role-play toys","2007","Space Hero Suit",,,,24.99,,,"https://images.brickset.com/sets/images/852020-1.jpg",14,48
6051,"852021","1","Gear","Key Chains/SpongeBob SquarePants","2007","Squidward Key Chain",,,2.95,3.99,,,"https://images.brickset.com/sets/images/852021-1.jpg",87,74
5941,"852026","1","Gear","Clothing","2007","DUPLO White Children's T-shirt",,,,,,,"https://images.brickset.com/sets/images/852026-1.jpg",4,11
5942,"852028","1","Gear","Clothing","2007","DUPLO Beige Bucket Hat",,,6.99,,,,"https://images.brickset.com/sets/images/852028-1.jpg",6,12
5939,"852037","1","Gear","Clothing","2007","Exo-Force Navy Children's T-shirt",,,,,,,"https://images.brickset.com/sets/images/852037-1.jpg",5,19
5938,"852038","1","Gear","Clothing","2007","Exo-Force Turquoise Children's T-shirt",,,,,,,"https://images.brickset.com/sets/images/852038-1.jpg",6,18
5937,"852043","1","Gear","Clothing","2007","Grey Racers Cap",,,7.99,,,,"https://images.brickset.com/sets/images/852043-1.jpg",6,25
6052,"852053","1","Gear","Clothing","2007","Bionicle Barraki Children's T-shirt",,,,,,,"https://images.brickset.com/sets/images/852053-1.jpg",5,52
5967,"852054","1","Gear","Clothing","2007","Bionicle Ehlek Children's T-shirt",,,,,,,"https://images.brickset.com/sets/images/852054-1.jpg",5,54
6053,"852064","1","Gear","Clothing","2007","Classic Yellow Children's T-Shirt",,,,,,,"https://images.brickset.com/sets/images/852064-1.jpg",18,91
6054,"852066","1","Gear","Clothing","2007","Classic Women's White Slimfit Polo",,,,,,,"https://images.brickset.com/sets/images/852066-1.jpg",10,24
6055,"852068","1","Gear","Clothing","2007","Classic Men's White Polo",,,,,,,"https://images.brickset.com/sets/images/852068-1.jpg",29,36
5916,"852080","1","Gear","Key Chains/Batman","2007","Two-Face Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/852080-1.jpg",140,134
5917,"852081","1","Gear","Key Chains/Batman","2007","The Penguin Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/852081-1.jpg",162,120
6711,"852084","1","Gear","Housewares","2007","Classic Stripes Melamine Plates",,,7.79,,,,"https://images.brickset.com/sets/images/852084-1.jpg",43,32
5918,"852085","1","Gear","Magnets/Star Wars","2007","Star Wars Magnet Set",,,7.49,12.99,,,"https://images.brickset.com/sets/images/852085-1.jpg",442,151
6168,"852086","1","Gear","Magnets/Star Wars","2007","Star Wars Magnet Set: Darth Maul, Anakin and Naboo Fighter Pilot",,,7.49,12.99,,,"https://images.brickset.com/sets/images/852086-1.jpg",317,147
6067,"852088","1","Gear","Role-play toys","2007","Castle Skeleton Armour",,,14.99,,,,"https://images.brickset.com/sets/images/852088-1.jpg",10,49
6056,"852089","1","Gear","Magnets/Batman","2007","Mr Freeze Minifigure Magnet Set",,,7.49,12.99,,,"https://images.brickset.com/sets/images/852089-1.jpg",140,121
6057,"852090","1","Gear","Key Chains/Batman","2007","Riddler Key Chain",,,2.95,3.99,,,"https://images.brickset.com/sets/images/852090-1.jpg",142,124
6058,"852091","1","Gear","Key Chains/Harry Potter","2007","Harry Potter Key Chain",,,2.99,3.99,,,"https://images.brickset.com/sets/images/852091-1.jpg",96,91
5949,"852095","1","Gear","Key Chains/Brick","2007","Yellow Brick Key Chain",,,3.99,4.99,,4.99,"https://images.brickset.com/sets/images/852095-1.jpg",216,69
5950,"852096","1","Gear","Key Chains/Brick","2007","Green Brick Key Chain",,,2.99,4.99,,,"https://images.brickset.com/sets/images/852096-1.jpg",166,71
5951,"852097","1","Gear","Key Chains/Brick","2007","Orange Brick Key Chain",,,2.99,4.99,,1.99,"https://images.brickset.com/sets/images/852097-1.jpg",154,79
5952,"852098","1","Gear","Key Chains/Brick","2007","Black Brick Key Chain",,,2.99,4.99,5.99,,"https://images.brickset.com/sets/images/852098-1.jpg",233,81
5953,"852099","1","Gear","Key Chains/Brick","2007","Lime Green Brick Key Chain",,,2.99,4.99,5.99,,"https://images.brickset.com/sets/images/852099-1.jpg",145,72
5954,"852100","1","Gear","Key Chains/Brick","2007","White Brick Key Chain",,,2.95,4.99,,,"https://images.brickset.com/sets/images/852100-1.jpg",91,68
